"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115136381",195.956760705901,0.656620134378804,0.217789360178485,3.0149321061446,0.00257036786121976,0.0360089497594954,"mitochondrial fission 1 protein-like","gonad"
"LOC115115370",115.023092074993,0.656565248991725,0.210614085559941,3.11738527480807,0.00182462947752061,0.0292713938162035,"retinol dehydrogenase 7-like, transcript variant X1","gonad"
"LOC115109887",527.913823016278,0.656179825168863,0.190167670585399,3.45053301199369,0.000559480737966973,0.014438472358814,"RING-box protein 1","gonad"
"LOC115140820",24.5499188534505,0.655390983278492,0.184371937772754,3.55472199943078,0.000378378931162807,0.0116635787337724,"zinc finger MYM-type protein 1-like, transcript variant X1","gonad"
"LOCNA.123",201.64291008938,0.65468506139293,0.170619835426489,3.83709818824084,0.000124496703838204,0.00680831974363382,NA,"gonad"
"LOC115101900",888.204695398302,0.654495500357591,0.201680059859744,3.24521671013363,0.00117361272390595,0.022466646826036,"gamma-secretase subunit PEN-2","gonad"
"LOC115101471",139.405227141234,0.654060460141492,0.205194361626309,3.18751672783601,0.00143500157199506,0.0251728391701857,"protein CXorf40A-like","gonad"
"LOC115133106",61.2304114727794,0.653496684839536,0.181271314551321,3.60507500294273,0.00031206279023804,0.0105705448126154,"death domain-containing protein CRADD-like","gonad"
"LOC115140061",379.492056389103,0.65300343064189,0.192878895636277,3.38556184951046,0.000710327001707563,0.0169916957088307,"transmembrane emp24 domain-containing protein 2-like, transcript variant X1","gonad"
"LOC115102506",168.513436236498,0.652721847196971,0.18624192464778,3.50469878590117,0.000457124158033741,0.0129680409582197,"adenosine deaminase-like","gonad"
"LOC115137909",100.401901027512,0.652691239292529,0.216780585323757,3.01083807075136,0.00260527748072427,0.0362185435987978,"ER membrane protein complex subunit 4-like, transcript variant X2","gonad"
"LOC115111831",695.918832556874,0.652623706706551,0.220567215003281,2.95884275773643,0.00308796622363891,0.0397907130989269,"small integral membrane protein 15, transcript variant X1","gonad"
"LOC115142016",596.267730742837,0.651850643010009,0.213432271143799,3.05413347061667,0.00225711637041071,0.0331823520819246,"cytochrome c oxidase subunit 6B1-like","gonad"
"LOCNA.3897",26.1110985401794,0.650019403052416,0.226882270838129,2.86500748009604,0.00416999391915621,0.0474527240457832,NA,"gonad"
"LOC115129756",224.870415882167,0.648451876041209,0.199974344876402,3.24267533638876,0.00118413062180063,0.0225593657601388,"grancalcin-like","gonad"
"LOC115103322",1446.11169425595,0.648106302159366,0.221998321892736,2.9194198254909,0.00350683588098974,0.0434015761794477,"profilin-2-like, transcript variant X2","gonad"
"LOC115139151",204.753865808168,0.647584852763393,0.224062948366081,2.89019160680394,0.00385007082018415,0.0454608458330924,"calmodulin","gonad"
"LOCNA.4525",321.161522416891,0.647533935485337,0.219118402275663,2.9551782450052,0.00312488455015236,0.0400805317749928,NA,"gonad"
"LOC115117582",125.151802524527,0.647287814433921,0.179398554683731,3.60809938282419,0.000308448342822037,0.0105094538650097,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3-like","gonad"
"LOC115137492",784.327557314732,0.647190170949659,0.179579287550938,3.60392437110033,0.000313448298170561,0.0105780061367745,"high mobility group protein B2-like","gonad"
"LOC115135915",134.282607662441,0.645980370214251,0.182567789840608,3.5383041596671,0.00040270588565548,0.01214539544844,"uncharacterized LOC115135915, transcript variant X4","gonad"
"LOCNA.3181",77.2181227276282,0.645677573831507,0.225996468071337,2.85702506477975,0.00427632067813974,0.0481493173323287,NA,"gonad"
"LOC115114358",112.983336098077,0.64535146882182,0.145948188839359,4.42178470287246,9.78889712654843e-06,0.00218255135766116,"la-related protein 4B-like, transcript variant X1","gonad"
"LOC115142238",14.067681512363,0.645296161733748,0.214700047649606,3.00557064983461,0.00265083006460631,0.0365796111526474,"PHD finger protein 1-like","gonad"
"LOC115139194",269.111851400571,0.644552837030791,0.200485365019751,3.21496203459685,0.00130461775518843,0.0239092064168664,"peptidyl-prolyl cis-trans isomerase FKBP3-like, transcript variant X1","gonad"
"LOCNA.1081",56.4549312579967,0.644143494597098,0.157031141409278,4.10201116043752,4.09574512527757e-05,0.00389177933170212,NA,"gonad"
"LOCNA.1978",96.4524212683903,0.644112290273755,0.226525022921557,2.84344873677291,0.00446281879253263,0.0495274682134611,NA,"gonad"
"LOC115139660",49.9486372975391,0.643151289967547,0.226310669566012,2.84189557302312,0.0044846178367913,0.0496480008809651,"H2.0-like homeobox protein, transcript variant X3","gonad"
"LOC115113733",328.644205595564,0.643045998643787,0.183209313749454,3.50989797125259,0.000448278668721458,0.012877966843665,"transmembrane protein 9B-like","gonad"
"LOCNA.4535",47.2308406037081,0.643016424223532,0.172733423939448,3.72259409649022,0.000197186385267042,0.00835761048222341,NA,"gonad"
"LOC115101984",94.6583348881715,0.641995706095329,0.190667039259588,3.36710376679878,0.000759620998130042,0.0175728330665748,"zinc-binding protein A33-like","gonad"
"LOC115129842",415.088011867572,0.641770771578081,0.225128470744761,2.85068685206718,0.0043624909971813,0.048707795834506,"histone deacetylase complex subunit SAP18-like","gonad"
"LOC115132932",226.926716896936,0.641559336248438,0.198701858301297,3.22875357952428,0.00124330976868196,0.0233780372022564,"grancalcin-like","gonad"
"LOC115124462",114.743587320174,0.641346443122641,0.163233531071807,3.92901163695656,8.52957123182706e-05,0.00554832948215247,"EMILIN-1-like","gonad"
"LOC115111026",88.428837778894,0.641072742094101,0.216617810231521,2.9594646045444,0.00308174101292752,0.0397669437318493,"transmembrane protein 230-like","gonad"
"LOCNA.2759",108.836601810475,0.640063461637231,0.187005621741961,3.42269636428589,0.000620032954417851,0.0155462162537731,NA,"gonad"
"LOC115128481",469.426743734466,0.639714290054843,0.213299368533979,2.99913822742019,0.00270744443566905,0.0370437340661679,"cytosolic non-specific dipeptidase-like","gonad"
"LOC115131238",130.432729253297,0.639646431902495,0.192707879046121,3.31925417408288,0.000902582342900465,0.0194392467588385,"alpha-taxilin-like","gonad"
"LOC115112430",113.244712787178,0.639089726420756,0.18018499580406,3.54685318590969,0.000389861784416887,0.0118565000969397,"succinate dehydrogenase assembly factor 2, mitochondrial-like","gonad"
"LOC115146256",279.15431567147,0.638601696831267,0.220465358056753,2.89660789549928,0.00377220902665185,0.0449397815537343,"GTP cyclohydrolase 1 feedback regulatory protein","gonad"
"LOCNA.1345",263.364202037459,0.638215236898675,0.148562793623224,4.29592915785683,1.73963135247141e-05,0.0025270198192241,NA,"gonad"
"LOC115102029",2452.08136173695,0.638164692633912,0.219053460786848,2.91328285954305,0.00357650475185492,0.0437567522066562,"60S ribosomal protein L32-like","gonad"
"LOC115113789",277.118975205808,0.636568163941244,0.214617355671594,2.96606097838293,0.00301640676115788,0.0392024918794435,"signal peptidase complex catalytic subunit SEC11A-like","gonad"
"LOC115109157",36.6785497353902,0.635367324651659,0.205196702997729,3.09638174185816,0.00195897984321364,0.0306086385829491,"solute carrier family 35 member E1-like","gonad"
"LOC115119282",35.4309157828928,0.634930950643647,0.186657589813019,3.40158121231329,0.000669972188817688,0.0163275369935221,"coiled-coil domain-containing protein 50-like, transcript variant X1","gonad"
"LOC115110442",109.357777645819,0.634573213458851,0.208757781397588,3.03975837073244,0.00236768020727392,0.0340986734837422,"trafficking protein particle complex subunit 5-like, transcript variant X1","gonad"
"LOCNA.3195",183.174048747024,0.631159131887507,0.210664015769395,2.99604623780841,0.00273504958380182,0.0373084599876078,NA,"gonad"
"LOC115123974",114.868988850096,0.631122848593871,0.151634677090714,4.16212742825514,3.15296310358612e-05,0.00345486080665035,"cell growth regulator with RING finger domain protein 1-like, transcript variant X3","gonad"
"LOCNA.1771",381.130060202328,0.631004155304762,0.172550843280935,3.65691725005022,0.00025526674168925,0.00949717820104512,NA,"gonad"
"LOC115137482",412.769482414688,0.630622523503917,0.216746717810687,2.9094905328842,0.00362018350927961,0.0439349762765502,"signal peptidase complex subunit 3","gonad"
"LOC115106983",110.678559738431,0.630545848971683,0.212902886451151,2.96165946588215,0.00305985997146087,0.0395689584343615,"electron transfer flavoprotein regulatory factor 1, transcript variant X2","gonad"
"LOC115145617",1888.46947619095,0.62833732424617,0.182901620725051,3.43538412483903,0.000591714452213677,0.0150118242438451,"high mobility group protein B2-like, transcript variant X2","gonad"
"LOC115146407",224.129220421053,0.628242310125078,0.188028559978338,3.34120683686274,0.00083415056114787,0.0185709651462733,"akirin-2-like, transcript variant X1","gonad"
"LOC115131912",789.073093555577,0.626965315258584,0.195159435405931,3.21258008332776,0.00131548468195093,0.0239868556192525,"prostaglandin E synthase 3-like, transcript variant X1","gonad"
"LOC115134211",177.703194110791,0.626908078820962,0.167390860508797,3.74517507655692,0.000180268019310294,0.00802192685930807,"serine/threonine-protein kinase 17B-like","gonad"
"LOCNA.4293",404.539540964009,0.625541381613466,0.179282928736732,3.48912964564542,0.000484596055681871,0.0133713160896049,NA,"gonad"
"LOCNA.1110",425.985933408795,0.625055686752035,0.191379634644468,3.26605120713717,0.00109058526212556,0.0215753019178819,NA,"gonad"
"LOCNA.1786",28.1819265475094,0.624681479958692,0.197086599654037,3.16957865758123,0.00152660132146669,0.0260601987109231,NA,"gonad"
"LOC115106194",32.3311491274017,0.624293550372019,0.190607087054869,3.2752903368819,0.00105553432097117,0.0212936457017251,"putative nuclease HARBI1","gonad"
"LOC115119110",53.7353019868793,0.62382321432777,0.209335143156776,2.98002143797028,0.00288228211164439,0.0383094538938621,"mitochondrial inner membrane protease ATP23 homolog","gonad"
"LOC115110339",214.471275469564,0.621896552718541,0.185634335557381,3.3501159731644,0.00080777732219111,0.0182077914713258,"SUMO-conjugating enzyme UBC9-B, transcript variant X3","gonad"
"LOC115145288",972.627559059077,0.62082402076257,0.211684412661928,2.93278098729953,0.00335940779468384,0.04210589974674,"cytochrome c oxidase subunit 6C-1-like","gonad"
"LOC115111622",630.015290839336,0.620307656181152,0.190607647640092,3.25436919169386,0.00113644483314615,0.0220787289490964,"26S proteasome non-ATPase regulatory subunit 9-like","gonad"
"LOC115113182",135.489553140344,0.61952862438641,0.215343131682502,2.87693700535493,0.00401555749711894,0.0464909052818709,"ubiquitin-conjugating enzyme E2 D4-like","gonad"
"LOCNA.4394",177.693746106978,0.618822359176457,0.185589461330824,3.33436152429673,0.000854954580964504,0.0188609421287868,NA,"gonad"
"LOC115128415",67.0296881643906,0.618186421361816,0.20583674991572,3.00328498975491,0.0026708219661579,0.0367359421345173,"ectonucleotide pyrophosphatase/phosphodiesterase family member 2-like, transcript variant X2","gonad"
"LOC115107577",204.179746954913,0.618101618107819,0.203480091283613,3.03765156683708,0.00238429466997361,0.0341667356180275,"uncharacterized protein DDB_G0271670-like, transcript variant X1","gonad"
"LOC115139502",296.029662826431,0.618061569634972,0.11899786153059,5.19388803870306,2.05947023690173e-07,0.000311597846843232,"serine/arginine-rich splicing factor 3, transcript variant X1","gonad"
"LOC115113538",162.919160229971,0.618017826622699,0.186480582574131,3.31411355590881,0.000919341626457521,0.0196454781999087,"origin recognition complex subunit 6-like","gonad"
"LOC115107129",134.142464520553,0.617656318147678,0.173955946932729,3.55064790275054,0.00038428414600116,0.0117711121194211,"diphosphoinositol polyphosphate phosphohydrolase 3-beta-like","gonad"
"LOC115130773",319.107168278711,0.617351766163532,0.17639926256831,3.49974119605213,0.000465710070162642,0.0130343743253049,"nucleophosmin-like","gonad"
"LOC115109934",19.6294183409904,0.615921635789716,0.191140400219878,3.22235192079325,0.00127142866580704,0.0236759578014283,"rho GTPase-activating protein 15-like, transcript variant X3","gonad"
"LOCNA.521",326.954015666644,0.615243898460518,0.162238058033519,3.7922291841869,0.000149301028694457,0.00740681895227518,NA,"gonad"
"LOC115146028",125.976235557051,0.613867532017287,0.196313019775086,3.12698328781549,0.00176609966384374,0.0287540662168159,"EH domain-containing protein 4-like","gonad"
"LOC115133217",311.517590083572,0.613020633567022,0.187404728245858,3.27110548012851,0.00107127945261081,0.0215156523690286,"V-type proton ATPase subunit F","gonad"
"LOC115117972",65.1473661101399,0.612567094414629,0.169689630086281,3.60992651173299,0.000306283767459666,0.0104922416641466,"uncharacterized LOC115117972","gonad"
"LOC115135950",143.900406937276,0.612013355663481,0.202856527257631,3.01697640168223,0.00255309686535343,0.0359055202845523,"membrane-associated progesterone receptor component 1-like","gonad"
"LOCNA.3767",61.4953508771111,0.611830190813358,0.182271161614665,3.35670319645415,0.000788777370520518,0.0179497325264666,NA,"gonad"
"LOC115105589",600.201604453797,0.611728751857706,0.209747089737702,2.91650650611029,0.0035397534055389,0.0436098257995794,"non-histone chromosomal protein HMG-14-like","gonad"
"LOC115147170",555.290132401046,0.611695100230209,0.187149218443813,3.26848867078681,0.00108123506051967,0.0215753019178819,"V-type proton ATPase subunit G 1-like","gonad"
"LOC115143180",46.5867127495416,0.611543649523976,0.209735572425127,2.91578411069152,0.0035479591113349,0.043642781589022,"integrin beta-7-like, transcript variant X2","gonad"
"LOC115117362",44.6353383055691,0.611235040828231,0.198866802845066,3.07359012204985,0.00211499795099742,0.0317122921202866,"tyrosine-protein phosphatase non-receptor type 18-like, transcript variant X2","gonad"
"LOC115108013",190.103638599458,0.610485222560897,0.210601920384382,2.89876379781659,0.00374637007595272,0.0447788644496363,"peptidyl-prolyl cis-trans isomerase FKBP1B, transcript variant X1","gonad"
"LOC115141460",291.563516471009,0.610063083885465,0.175544801487402,3.47525576785163,0.000510366490741706,0.0137518361853696,"probable signal peptidase complex subunit 2","gonad"
"LOC115107027",219.913528072987,0.60931009801864,0.139634432423262,4.36360922907388,1.27934016929155e-05,0.00218255135766116,"neuroepithelial cell-transforming gene 1 protein-like","gonad"
"LOC115141548",95.9151094586987,0.608931054684022,0.198845886981648,3.06232662856245,0.00219623658554558,0.0325509154670739,"flavin reductase (NADPH)-like, transcript variant X2","gonad"
"LOC115114693",56.4598973010929,0.608173881293363,0.148479974601589,4.09599936237366,4.20351085741123e-05,0.00389177933170212,"caspase-8-like, transcript variant X2","gonad"
"LOC115112349",34.4128484630244,0.607687788724596,0.191196196708788,3.17834663651896,0.0014811755372622,0.0257095822701076,"tyrosine-protein kinase Fes/Fps-like, transcript variant X1","gonad"
"LOC115135474",214.962198482666,0.607317146831614,0.184060724000973,3.2995477450605,0.000968407528587572,0.0203735887474345,"protein CXorf40A-like","gonad"
"LOCNA.4001",233.626289442369,0.607200724436742,0.181151774552939,3.35188946360168,0.00080262057876743,0.0181474212056058,NA,"gonad"
"LOC115118723",326.665635302896,0.604542287788552,0.159671583952503,3.78616077340588,0.000152992709600929,0.00748838391445393,"eukaryotic translation initiation factor 3 subunit J-A-like","gonad"
"LOCNA.4230",74.4585263063367,0.603969538395156,0.200869338838632,3.00677814686468,0.00264032379898601,0.0365265727997572,NA,"gonad"
"LOC115102138",143.181263161796,0.603914089673482,0.194922685340223,3.09822373224233,0.00194684392216817,0.0304742234296753,"prostaglandin E synthase 3-like","gonad"
"LOC115144299",41.9868603791725,0.602442882273482,0.202686845656454,2.97228406866916,0.00295593052996333,0.0388480336273233,"rho GTPase-activating protein 27-like, transcript variant X2","gonad"
"LOC115133160",53.5157805224811,0.60140425644064,0.188319412515614,3.19353298954656,0.00140543278175368,0.0247738228985629,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform-like, transcript variant X1","gonad"
"LOCNA.1695",49.6366690445666,0.601214816751841,0.13598413209181,4.42121303054632,9.81483499583946e-06,0.00218255135766116,NA,"gonad"
"LOCNA.4136",44.1524368066379,0.601184972524397,0.202213000346148,2.97302829934421,0.0029487726240503,0.0388234872660838,NA,"gonad"
"LOC115111903",42.9802955566912,0.60116826207898,0.162663552018098,3.69577729381007,0.000219215072390235,0.00884693467896996,"scavenger receptor class F member 2-like, transcript variant X2","gonad"
"LOC115106408",24.0432606279222,0.600673431184119,0.208322154362625,2.88338718952825,0.00393423534903266,0.0460028383706129,"rho GTPase-activating protein 22-like, transcript variant X1","gonad"
"LOC115102094",1795.7619289095,0.600290891423027,0.197657742277388,3.03702189707597,0.00238928098449903,0.034211187345871,"phospholemman-like, transcript variant X2","gonad"
"LOCNA.3262",153.052443528947,0.599606266553266,0.158785997026343,3.77619108600484,0.0001592448415615,0.00749762792688671,NA,"gonad"
"LOC115143168",196.634761756021,0.599330012110541,0.168430789336171,3.55831623465433,0.000373239783112325,0.0115640639969068,"5'-AMP-activated protein kinase subunit gamma-1-like","gonad"
"LOC115102897",23.1150440118192,0.597582036633989,0.208746010025584,2.86272315605338,0.00420017373552896,0.0476317016503834,"zinc finger protein 263-like, transcript variant X1","gonad"
"LOC115146198",83.3895624274876,0.597305120171292,0.177107713215464,3.37255283424403,0.000744747963250244,0.017447282607447,"ADP-ribosylation factor 6-like","gonad"
"LOC115116375",497.929295796466,0.59710751822439,0.177191989040059,3.36983359947157,0.00075213587985308,0.0175497902631071,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13-like","gonad"
"LOC115143330",22.4522464443781,0.596645559618509,0.191887237025522,3.10935510285738,0.00187496224257511,0.0298707784389262,"scm-like with four MBT domains protein 1, transcript variant X1","gonad"
"LOCNA.3471",302.754237533168,0.595521419274061,0.202771206121101,2.93691313804387,0.00331496940470945,0.0417962392443783,NA,"gonad"
"LOC115141601",35.4517647175917,0.595061104471278,0.181459662221067,3.27930239254128,0.00104064061848821,0.0210904820867059,"uncharacterized LOC115141601","gonad"
"LOC115126483",18.6705226937956,0.594981962799166,0.20436462653986,2.91137450190343,0.00359842430085285,0.0438619852977107,"transcription factor 7-like 2, transcript variant X1","gonad"
"LOC115102521",123.797434216589,0.594952404839184,0.175102265643231,3.39774247154171,0.00067944347275781,0.0164699274918435,"probable Bax inhibitor 1, transcript variant X2","gonad"
"LOC115105320",12.6580881985852,0.594264930366867,0.206265586149092,2.88106679093488,0.00396331644478189,0.0462056726247688,"tripartite motif-containing protein 16-like","gonad"
"LOCNA.2958",51.4493835813772,0.594113322641078,0.20063271364116,2.96119865927585,0.00306444206553758,0.0396000072184343,NA,"gonad"
"LOC115112951",238.533567652192,0.593921775468807,0.168007426203432,3.53509239972318,0.000407632591445178,0.0122128338783476,"glycine N-acyltransferase-like, transcript variant X4","gonad"
"LOC115105473",48.4253341159984,0.593793796420525,0.168204186219873,3.53019630346376,0.000415251442215556,0.0123798114694017,"E3 ubiquitin-protein ligase CBL-like","gonad"
"LOC115139203",34.7833414889026,0.593309182563075,0.155743217205543,3.80953465074535,0.000139228593819315,0.0072018072632008,"CLOCK-interacting pacemaker-like","gonad"
"LOC115144978",469.323472485082,0.59310091946919,0.149360606409835,3.97093272266023,7.15917958253682e-05,0.0050010526402367,"inhibitor of growth protein 5-like","gonad"
"LOC115138312",65.5042075354281,0.592959924278121,0.178448431114798,3.3228643175723,0.000890982406272946,0.0192579482955853,"akirin-2-like","gonad"
"LOC115124087",69.6759231266077,0.592728409367834,0.178073189099037,3.32856626180925,0.000872942367360267,0.019089732868828,"programmed cell death protein 10-B, transcript variant X2","gonad"
"LOC115145795",43.9234669935409,0.592685486155865,0.179491021854775,3.30203416322072,0.000959863785616336,0.0202561038265653,"melatonin receptor type 1A-A","gonad"
"LOC115130168",106.378157462284,0.592433877706537,0.191490099109708,3.09380944738621,0.00197604359121185,0.0307429712442523,"gamma-glutamyl hydrolase-like, transcript variant X1","gonad"
"LOC115133216",582.613670627003,0.591869468914476,0.158608757724237,3.73163170436983,0.000190243502750166,0.0082228347831641,"ADP-ribosylation factor 4","gonad"
"LOC115109576",34.272539322933,0.591505117970713,0.183703277172758,3.21989420697407,0.00128237912034493,0.0237580360295741,"thromboxane-A synthase-like","gonad"
"LOCNA.4692",114.081287344241,0.590948318712796,0.194124632332508,3.04416967394733,0.00233323505667433,0.0337370995460337,NA,"gonad"
"LOC115129375",222.152287009028,0.590849642659421,0.177284222267329,3.33278187479353,0.000859823236502586,0.0188994560314055,"plastin-2-like","gonad"
"LOC115111930",820.151706543362,0.59001331791054,0.203531844292057,2.89887471890592,0.00374504502469142,0.0447788644496363,"histone H2A.V","gonad"
"LOC115132466",99.9502255381696,0.589438459838673,0.204511189900983,2.88218194869463,0.0039493161178181,0.0461117578360807,"fat storage-inducing transmembrane protein 2-like","gonad"
"LOC115144144",108.685120175687,0.588915864939717,0.164313434620649,3.58410051070595,0.000338241825320334,0.0110055888539713,"growth arrest-specific protein 7-like, transcript variant X2","gonad"
"LOC115137038",102.617184087446,0.587775959850488,0.20174696860853,2.91343143296992,0.00357480333216122,0.0437567522066562,"phospholipase D3-like, transcript variant X2","gonad"
"LOC115141342",101.876960785865,0.586770747762972,0.186944377840526,3.13874508846434,0.00169672978352668,0.0279646378292505,"uncharacterized LOC115141342, transcript variant X1","gonad"
"LOC115113383",122.356973740666,0.586339480346037,0.150701199595077,3.89074195773814,9.99381674409163e-05,0.00604096165002719,"protein FAM204A-like, transcript variant X2","gonad"
"LOC115105495",742.238709191845,0.585893619724479,0.202207946396259,2.89748068840146,0.00376172896701414,0.0449033209238058,"membrane-associated progesterone receptor component 1-like","gonad"
"LOC115117273",337.874395917104,0.585781622748845,0.175644244488045,3.33504593023381,0.000852853114142861,0.0188604155181215,"eukaryotic translation initiation factor 3 subunit J-A-like","gonad"
"LOC115103064",113.675077326726,0.58566335416407,0.156884971971874,3.73307491981493,0.000189156300125907,0.0082160808255645,"DENN domain-containing protein 4B-like, transcript variant X1","gonad"
"LOCNA.2551",613.060927899569,0.585121580696336,0.187519672858882,3.12032104032449,0.00180654031878826,0.0291292593498398,NA,"gonad"
"LOCNA.3405",89.6894869032581,0.585046899163966,0.181168745457494,3.22929265578665,0.00124096831805381,0.0233724281977023,NA,"gonad"
"LOC115146245",152.973995773056,0.584874121735501,0.189699303493314,3.08316430774938,0.0020481203800224,0.0313213834235551,"protein max-like, transcript variant X4","gonad"
"LOC115120482",46.6664341984897,0.584166363771052,0.19589420747925,2.98205021622669,0.0028632503024891,0.0381402586148145,"cleavage stimulation factor subunit 3-like","gonad"
"LOC115105106",81.7254215412378,0.583638081180747,0.177166828865362,3.29428530678439,0.000986722896704568,0.020572402015736,"B-cell receptor CD22-like, transcript variant X2","gonad"
"LOC115128712",114.001970129582,0.583518754259751,0.144360205121918,4.04210255705129,5.29740525593985e-05,0.00436590695084489,"src-like-adapter","gonad"
"LOC115141104",321.776400214723,0.583279523485237,0.15291588778514,3.8143814350069,0.000136524462947414,0.00716269474790621,"RNA-binding protein 8A, transcript variant X2","gonad"
"LOC115101940",398.677729793049,0.583225595624885,0.197822184113716,2.9482315051664,0.00319597628340865,0.0407201020361877,"transmembrane emp24 domain-containing protein 4-like, transcript variant X1","gonad"
"LOC115119134",577.403818269177,0.582947491438178,0.17441553258319,3.3422911526537,0.000830898560362743,0.0185329167837174,"glutathione-specific gamma-glutamylcyclotransferase 1-like","gonad"
"LOC115110565",132.763211909037,0.582944999200502,0.19442333099086,2.99832842195213,0.00271464962960093,0.0371138393637307,"transmembrane protein 205-like","gonad"
"LOC115108220",237.979122785712,0.582518307762617,0.198178752466055,2.93935803164566,0.00328892905947229,0.0415956665893188,"myeloid-derived growth factor-like","gonad"
"LOC115105370",105.990084410744,0.582456102349305,0.202577498724621,2.87522605430666,0.00403738327438542,0.046630235833169,"zinc finger protein ZPR1-like","gonad"
"LOC115134815",1272.03507002505,0.582048279285731,0.178441962672099,3.26183522401224,0.00110693466257605,0.0216956733064424,"zinc finger CCCH domain-containing protein 15-like","gonad"
"LOC115102929",190.220671100234,0.581904426826852,0.155770427971426,3.73565402884812,0.000187227935105848,0.00815182347669492,"NPC intracellular cholesterol transporter 1-like","gonad"
"LOC115133349",472.915658566119,0.580112759613232,0.156625001484282,3.70383242851205,0.000212366570240702,0.00868407083173464,"ER membrane protein complex subunit 4, transcript variant X2","gonad"
"LOC115118597",814.963143705283,0.580031309545686,0.169848910320824,3.41498399047765,0.000637857605008433,0.015820959940619,"nascent polypeptide-associated complex subunit alpha-like, transcript variant X1","gonad"
"LOC115130875",56.6246863632041,0.579768034076122,0.194149231814827,2.98619792958586,0.00282469750997733,0.0379048100451947,"multidrug resistance-associated protein 5-like","gonad"
"LOC115103209",1221.77140668235,0.579074603923642,0.18546803072776,3.12223406724816,0.00179484176484044,0.0290697119379509,"actin-related protein 2/3 complex subunit 5-like","gonad"
"LOC115129527",72.0355151340398,0.578187895888019,0.182194441434974,3.17346616798062,0.001506304559269,0.0258248022455977,"AP-1 complex-associated regulatory protein-like, transcript variant X3","gonad"
"LOC115143008",159.077408798814,0.576318896662328,0.161390061215079,3.570968945196,0.000355663066952024,0.0112498582640783,"golgin subfamily A member 7-like, transcript variant X2","gonad"
"LOCNA.1295",672.817894690584,0.575009869452614,0.19019941475457,3.02319473587549,0.00250121233676896,0.0355004688300107,NA,"gonad"
"LOC115103260",110.651783311825,0.574244785188854,0.175114425911888,3.27925459138242,0.00104081691725537,0.0210904820867059,"MARVEL domain-containing protein 2-like","gonad"
"LOC115135666",59.7110705878341,0.573801437456238,0.181091914149554,3.16856464934357,0.00153193674233838,0.026116284970794,"FUN14 domain-containing protein 1A-like","gonad"
"LOC115135777",123.717411197848,0.573619563976005,0.189745253259691,3.0231036303761,0.00250196548842232,0.0355004688300107,"diablo homolog, mitochondrial-like","gonad"
"LOC115131583",858.430312221205,0.573079614967899,0.198069938488583,2.89331949785471,0.00381193321408207,0.0452500859651588,"tumor necrosis factor receptor superfamily member 11B-like","gonad"
"LOC115145306",373.989924813289,0.573048760597472,0.153588439566974,3.73106701398309,0.000190670491502098,0.0082228347831641,"influenza virus NS1A-binding protein homolog A-like, transcript variant X1","gonad"
"LOC115143118",137.489142373756,0.57182928251929,0.168580248595853,3.39203012975838,0.000693768107992019,0.0167166338555995,"la-related protein 4-like, transcript variant X1","gonad"
"LOC115140778",1177.16388030451,0.571770007979474,0.166134215010305,3.44161500955121,0.000578252597234058,0.0148078337875621,"retinol-binding protein 1-like, transcript variant X2","gonad"
"LOC115102380",1029.54807341676,0.571758474905971,0.180568879667556,3.16642865569433,0.00154323196733309,0.0262299325461568,"peptidyl-prolyl cis-trans isomerase FKBP1A-like","gonad"
"LOC115143250",77.6570024837749,0.571556174467944,0.19496881028402,2.93152619455046,0.00337300919161707,0.0422056201812539,"aflatoxin B1 aldehyde reductase member 4-like","gonad"
"LOC115112261",83.8605856112526,0.570868361179832,0.130446443386173,4.37626620060339,1.20729557752398e-05,0.00218255135766116,"myotubularin-related protein 10-like","gonad"
"LOC115139615",894.07975541194,0.570613685795499,0.16393613396396,3.48070722419832,0.000500091808693166,0.0135920554237088,"guanine nucleotide-binding protein G(k) subunit alpha-like","gonad"
"LOC115107806",50.8792664926671,0.569301244437112,0.194514499887608,2.92678049588107,0.00342490510484984,0.042737166380518,"epoxide hydrolase 1-like","gonad"
"LOC115117581",68.4863331338907,0.56882304447757,0.193838387602961,2.93452216308511,0.00334061695070663,0.0419448418789969,"TCF3 fusion partner homolog, transcript variant X1","gonad"
"LOC115131613",4593.12712100703,0.568793231962637,0.177461823544199,3.20515827349747,0.0013498823062696,0.0243985094780092,"BOLA class I histocompatibility antigen, alpha chain BL3-7-like, transcript variant X2","gonad"
"LOC115120542",46.0392153272745,0.568097433869163,0.162415825482941,3.49779605638758,0.000469119716355247,0.0131024968935466,"MFS-type transporter SLC18B1-like, transcript variant X1","gonad"
"LOCNA.2128",106.087572566353,0.567574979058728,0.156265208051155,3.63212634557097,0.000281095426530438,0.0100266572968303,NA,"gonad"
"LOC115145942",265.957215992264,0.567200979763209,0.153617253904232,3.69229995555585,0.00022223513254209,0.00892677227087209,"trifunctional enzyme subunit alpha, mitochondrial-like","gonad"
"LOC115141857",147.394200520972,0.567111858913309,0.177436033325307,3.19614820217255,0.0013927555356909,0.0247183475132004,"vacuolar protein sorting-associated protein 26B-like","gonad"
