"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115116671",42.3607296578178,-0.00112283039420582,0.0853925634627841,0.959215728247616,0.987067993625412,"plexin-A1-like","liver"
"LOCNA.4451",192.816784643826,-0.00113858838034263,0.0869213516075636,0.948238223532309,0.983624148658198,NA,"liver"
"LOC115105153",48.3010134819547,-0.00115814731288684,0.0779362521226191,0.978724601210296,0.992361496448978,"ubiquitin-like modifier-activating enzyme 5, transcript variant X2","liver"
"LOC115128654",158.029652736822,-0.00117242801122657,0.072142372627811,0.977361638341958,0.992361496448978,"protein tyrosine phosphatase type IVA 2","liver"
"LOC115128360",168.397634750158,-0.00118988654495804,0.0627474865080685,0.978092234825888,0.992361496448978,"cell division control protein 42 homolog, transcript variant X1","liver"
"LOC115111589",185.308214929675,-0.0011907937801493,0.0751756204995525,0.975577187151828,0.992361496448978,"anthrax toxin receptor 1-like, transcript variant X2","liver"
"LOC115110287",470.741832792886,-0.00129654315788938,0.07504593152647,0.972798138383823,0.992361496448978,"coenzyme Q-binding protein COQ10 homolog, mitochondrial-like","liver"
"LOCNA.4565",279.052388985572,-0.00132996814026396,0.0786750699172049,0.969792803679042,0.991390579317738,NA,"liver"
"LOC115110604",2029.07532011426,-0.00133197874496833,0.0622778466520276,0.975280859639879,0.992361496448978,"microtubule-associated serine/threonine-protein kinase 1-like, transcript variant X2","liver"
"LOC115141687",240.268827641803,-0.00133274519640767,0.068172529893218,0.975182541026716,0.992361496448978,"E3 ubiquitin-protein ligase TRIP12, transcript variant X1","liver"
"LOC115111786",50.6803793003911,-0.00133625953633389,0.0770001987046758,0.971615543410983,0.991996628950888,"vesicle-associated membrane protein 8-like","liver"
"LOC115137947",60.7846618475179,-0.00134593453917785,0.0679129762801385,0.975169140141686,0.992361496448978,"H(+)/Cl(-) exchange transporter 3-like, transcript variant X1","liver"
"LOC115108058",100.497695109894,-0.00135831887701042,0.0751407955098837,0.971986703505976,0.992026588409994,"26S proteasome non-ATPase regulatory subunit 1-like","liver"
"LOC115114184",123.394590532998,-0.00139954759401301,0.0719692811196498,0.967194663304858,0.990528037188323,"60S ribosomal protein L5-like","liver"
"LOCNA.1828",191.670522172277,-0.00140538687189418,0.0795621421004946,0.970963871787852,0.991689945751486,NA,"liver"
"LOCNA.1875",56.5604642526423,-0.00141960303064493,0.0885460934614664,0.856753724963226,0.950549698970052,NA,"liver"
"LOCNA.2029",106.73081982716,-0.0014233669783738,0.0761983947891397,0.958457364548489,0.987067993625412,NA,"liver"
"LOC115131832",45.83957603386,-0.00144069965649518,0.084651874717605,0.95450241818396,0.985214013357703,"probable ATP-dependent RNA helicase DDX27","liver"
"LOC115112463",354.250871529137,-0.00144531611768786,0.0870325506785982,0.932402117851039,0.97789549929978,"cytochrome P450 1A1","liver"
"LOC115135469",83.2707063455009,-0.00145107235182223,0.070863544402799,0.972478349140867,0.992339193791674,"rab proteins geranylgeranyltransferase component A 2-like, transcript variant X3","liver"
"LOC115130531",69.7614454119927,-0.00146799061120194,0.0864978555796335,0.939728852360657,0.980339049179839,"H-2 class II histocompatibility antigen gamma chain-like, transcript variant X1","liver"
"LOC115138633",146.556600115422,-0.00155363812597333,0.0768349268859679,0.98034361405299,0.992361496448978,"fermitin family homolog 2-like, transcript variant X5","liver"
"LOC115118233",190.638807682169,-0.00155874795797293,0.084469496051393,0.948384920940375,0.983624148658198,"transforming growth factor-beta-induced protein ig-h3-like","liver"
"LOC115128580",381.894931255493,-0.00157918763574914,0.0669504672203086,0.975429512043308,0.992361496448978,"ATP-binding cassette sub-family F member 1-like, transcript variant X2","liver"
"LOC115109454",38.5616406650891,-0.00157946156858847,0.0788127953169899,0.964742727278221,0.989632528745064,"protein FAM107B-like, transcript variant X2","liver"
"LOC115135141",57.2802230026111,-0.00158787065102591,0.0667549965665596,0.970853002956658,0.991689945751486,"zinc finger SWIM domain-containing protein 8-like, transcript variant X4","liver"
"LOC115131943",52.0964618782538,-0.00162903188699108,0.078615618322157,0.964376948990353,0.989581040772856,"eukaryotic translation initiation factor 2 subunit 2-like","liver"
"LOC115121180",334.989375761527,-0.00164094104913628,0.0578036916074834,0.969064243420421,0.991020624807801,"ras-related protein Rab-10","liver"
"LOC115102545",66.1720900809216,-0.00166513308451206,0.0708582581099323,0.968393476834682,0.990677581121329,"calcium-binding and coiled-coil domain-containing protein 1-like, transcript variant X2","liver"
"LOC115105622",70.0397837729954,-0.00172383197379803,0.0692542934493238,0.967089422388994,0.990528037188323,"misshapen-like kinase 1, transcript variant X5","liver"
"LOC115145261",49.0987786409138,-0.00177941318066731,0.0704013363974651,0.966420802253789,0.990454138595915,"SAGA-associated factor 29-like","liver"
"LOC115102166",151.280517686028,-0.00178311925830042,0.0791423794501116,0.959669966477082,0.987298948748106,"serine/threonine-protein kinase Sgk2-like","liver"
"LOC115143242",62.359177625163,-0.00178486542996416,0.0683688611515012,0.967106430295959,0.990528037188323,"cell division control protein 42 homolog, transcript variant X1","liver"
"LOC115131162",5558.58138292989,-0.00178567490946034,0.0856755580534036,0.91091573018518,0.970383058985948,"saxitoxin and tetrodotoxin-binding protein 2-like","liver"
"LOCNA.1156",59.1075450070607,-0.00180823318762271,0.0770013426611178,0.961877258760118,0.988129367350732,NA,"liver"
"LOC115110247",73.5588223824629,-0.00181750032845699,0.0706388074431597,0.965359934526741,0.989905955382851,"prohibitin","liver"
"LOC115142753",127.37808466818,-0.0018358394767467,0.0873006286451133,0.910012060617707,0.970383058985948,"glutaredoxin-1-like","liver"
"LOC115125731",339.362815965086,-0.0018389217752505,0.0788212412183713,0.958478277267322,0.987067993625412,"sarcoplasmic/endoplasmic reticulum calcium ATPase 2","liver"
"LOC115124241",94.0924686774616,-0.00189685039283508,0.0771335975745224,0.959150111011975,0.987067993625412,"dual specificity protein kinase CLK4-like, transcript variant X1","liver"
"LOC115146166",82.5987889242209,-0.00191066707130014,0.0672746811127986,0.964517263084135,0.989581040772856,"protein phosphatase 1A, transcript variant X2","liver"
"LOC115133353",48.106949253157,-0.0019193088246533,0.0754214269872166,0.960494276706292,0.987415910805325,"E3 ubiquitin/ISG15 ligase TRIM25-like, transcript variant X3","liver"
"LOC115122193",79.8594063202057,-0.00200303444673649,0.0741214669957061,0.960274844085317,0.987381491478,"serine/threonine-protein kinase ppk4-like, transcript variant X3","liver"
"LOC115108744",61.7247626232376,-0.0020212626811631,0.0679155426376369,0.962859206819076,0.98895817385856,"protein PRRC2C-like","liver"
"LOC115111387",44.3813311588683,-0.00207376386137007,0.0694542740952505,0.961698451778836,0.988125470198965,"mothers against decapentaplegic homolog 2, transcript variant X1","liver"
"LOCNA.2479",56.6793795817633,-0.00208955764753087,0.081219437954111,0.948813681283714,0.983624148658198,NA,"liver"
"LOC115140963",44.9545293892344,-0.00209069851571743,0.0854089222976983,0.92859852684629,0.97702211414201,"metalloreductase STEAP4-like, transcript variant X3","liver"
"LOC115132374",304.124395734942,-0.00209127995661858,0.0795589016452414,0.939492259489143,0.980339049179839,"CCAAT/enhancer-binding protein beta-like","liver"
"LOC115120424",115.80916765079,-0.00209737547765825,0.0735396379669692,0.95869369641664,0.987067993625412,"serine/arginine-rich splicing factor 5-like","liver"
"LOC115144055",50.4041589109622,-0.00212850766186386,0.074331640507549,0.955092183930165,0.985462439778822,"multiple inositol polyphosphate phosphatase 1-like","liver"
"LOCNA.1530",76.4928085411648,-0.0022011225939726,0.0812076656865968,0.945124486736639,0.982358772480682,NA,"liver"
"LOCNA.620",39.6089690553493,-0.00225528543339931,0.0735771213696849,0.956844760304584,0.986369457126106,NA,"liver"
"LOC115101794",84.4164569891056,-0.00225676748150556,0.0850845771234199,0.923566802198136,0.975942011081916,"urokinase plasminogen activator surface receptor-like","liver"
"LOC115101945",140.758309006141,-0.00231793765495968,0.0858812820147566,0.915165193896882,0.971925395310122,"cytochrome c oxidase subunit 4 isoform 2, mitochondrial-like, transcript variant X2","liver"
"LOC115110784",82.0951835965517,-0.00236010239850835,0.0764881639228033,0.936381516489841,0.979583109524114,"DDB1- and CUL4-associated factor 7-like","liver"
"LOC115106445",763.694863548331,-0.00236634751554847,0.0837591726195615,0.868224615335306,0.953701980785019,"glucose-6-phosphatase-like","liver"
"LOC115107974",40.9512600775136,-0.00238895838590394,0.0715471765603003,0.954329074521273,0.985214013357703,"pre-mRNA-processing factor 39-like","liver"
"LOC115125396",1567.06766085587,-0.00239535887773422,0.0775084426267467,0.968220269458728,0.990677581121329,"phosphatidylinositol-binding clathrin assembly protein-like","liver"
"LOCNA.2237",56.41957609032,-0.00241292025920193,0.0760681520613869,0.943903853687346,0.982257138110466,NA,"liver"
"LOC115137179",305.675215458635,-0.00242486283737849,0.073295823994072,0.951859839268213,0.984530000918329,"coagulation factor X-like","liver"
"LOC115102874",335.840613915868,-0.002425478380692,0.0715029645528142,0.95406436552037,0.985214013357703,"cold-inducible RNA-binding protein B-like, transcript variant X8","liver"
"LOC115102921",93.7099573006771,-0.00243106758474788,0.0700788910818417,0.954830845979582,0.985372867190773,"guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5, transcript variant X1","liver"
"LOC115137081",169.683579227916,-0.00244019178563217,0.0866220314127469,0.897527289804831,0.966518391610264,"rho-related GTP-binding protein RhoU-like","liver"
"LOC115125895",61.4404585921022,-0.00245329119893649,0.072207933017762,0.953732006557067,0.985214013357703,"glucocorticoid receptor-like","liver"
"LOC115112143",62.2126080241372,-0.0024654365677417,0.0658260744902648,0.954349165648823,0.985214013357703,"cytoplasmic dynein 1 light intermediate chain 2-like, transcript variant X2","liver"
"LOC115136686",72.63491688934,-0.00246852485523959,0.0825736830815043,0.937695511170021,0.980049769727126,"immunoglobulin superfamily member 5-like","liver"
"LOC115103256",493.607960320169,-0.00247356049584686,0.0812605082545524,0.937896685963005,0.980078602433301,"angiopoietin-related protein 4-like, transcript variant X1","liver"
"LOC115133615",86.5628336315667,-0.002496794142553,0.0773946941724492,0.94695182689053,0.982991361394361,"eukaryotic translation initiation factor 5A-1, transcript variant X1","liver"
"LOC115104082",50.3476974157763,-0.00251723224337627,0.0786960847992012,0.944504782642884,0.982257138110466,"all-trans-retinol 13,14-reductase-like","liver"
"LOC115143392",113.547841889875,-0.00254198343381859,0.0677579212780796,0.953059514918531,0.984804908717062,"ADP-ribosylation factor-like protein 8B-A","liver"
"LOC115127916",100.621267828969,-0.00254278952143201,0.0625146675221502,0.953896047291351,0.985214013357703,"small ubiquitin-related modifier 3-like","liver"
"LOC115113941",161.171489540821,-0.00256883098244778,0.0860126173460111,0.904716899264214,0.968986137451558,"selenoprotein Pb-like, transcript variant X1","liver"
"LOC115110250",42.2256569164546,-0.00259252352574651,0.0832234433390511,0.928634105796269,0.97702211414201,"synaptic vesicle membrane protein VAT-1 homolog","liver"
"LOC115128311",124.003060710835,-0.00260760197700316,0.0664147135423617,0.952586328911937,0.984530000918329,"proteasome subunit beta type-2-like","liver"
"LOC115143464",50.3432082983237,-0.00264424714358211,0.0833303592765678,0.926499984173489,0.976118475581921,"macrophage-stimulating protein receptor-like, transcript variant X2","liver"
"LOC115131747",51.8584716477552,-0.00266134407955615,0.0787482147529993,0.940059890668037,0.980339049179839,"SOSS complex subunit B2-like","liver"
"LOC115111411",87.7191543668335,-0.00268403573134401,0.0779296082394134,0.936818866706127,0.979677592410223,"ubiquitin-conjugating enzyme E2 E3-like","liver"
"LOC115135380",72.8586255971775,-0.00269252656848014,0.0788022553450778,0.939691519019052,0.980339049179839,"eukaryotic translation initiation factor 3 subunit L","liver"
"LOC115131640",107.193604267637,-0.00270996103424065,0.070772071158134,0.948853478137252,0.983624148658198,"cell division control protein 42 homolog","liver"
"LOC115138396",100.138620392081,-0.00276701482181558,0.0829469526974792,0.925147860842461,0.976118475581921,"guanine nucleotide-binding protein-like 3","liver"
"LOC115131582",52.5237901780673,-0.00285406566650235,0.0786709654500556,0.937212298055263,0.979726094208482,"F-actin-uncapping protein LRRC16A-like, transcript variant X1","liver"
"LOCNA.3297",313.101977291448,-0.00287411454735783,0.0808099794336908,0.944319418989516,0.982257138110466,NA,"liver"
"LOC115103144",171.25658484053,-0.00288429258427585,0.0844523486844415,0.913201405697438,0.971351758961517,"cAMP-responsive element modulator-like, transcript variant X1","liver"
"LOC115145572",448.612877468232,-0.00291774734352406,0.083079154978915,0.925453970075336,0.976118475581921,"mitochondrial uncoupling protein 2-like","liver"
"LOC115105589",39.6351161860752,-0.0029222893264323,0.0813065737668572,0.928650157498309,0.97702211414201,"non-histone chromosomal protein HMG-14-like","liver"
"LOC115132241",42.9741510867406,-0.00292511122526353,0.0698267791077414,0.946344257350567,0.982722029980008,"uncharacterized LOC115132241, transcript variant X3","liver"
"LOC115121482",2718.50277930821,-0.00297484788344105,0.0760149295833265,0.907503585499161,0.969582154056351,"C4b-binding protein alpha chain-like, transcript variant X1","liver"
"LOC115127804",48.64962437172,-0.00297641814132662,0.0790957065238972,0.933685167563066,0.978381941706394,"collagen alpha-1(VI) chain-like","liver"
"LOC115129401",43.5115119975593,-0.00298082636538912,0.0795009275101186,0.932516714174639,0.97789549929978,"RNA-binding motif protein, X chromosome-like, transcript variant X2","liver"
"LOCNA.1798",59.981454015466,-0.00301570757893662,0.0658733755474181,0.945106505741208,0.982358772480682,NA,"liver"
"LOC115114877",6961.66951179466,-0.00311039099766451,0.0873582243958459,0.944345315788001,0.982257138110466,"fatty acid-binding protein 10-A, liver basic","liver"
"LOC115140792",71.3215984140135,-0.00312875089141022,0.0787200842856191,0.930629447128625,0.977429498639218,"zinc finger MYM-type protein 1-like","liver"
"LOC115112953",87.1544877266968,-0.00312894535314576,0.0675457939981814,0.942641459624199,0.981403961098695,"ribosome-binding protein 1-like, transcript variant X2","liver"
"LOC115109555",122.822861594745,-0.00312955222378858,0.0610924151728506,0.942428193698379,0.9813628885321,"liprin-beta-1-like, transcript variant X5","liver"
"LOC115134296",46.0536952100396,-0.00316804507331388,0.0805178282278426,0.926333874577888,0.976118475581921,"UPF0183 protein C16orf70 homolog, transcript variant X3","liver"
"LOC115146260",80.0667662276633,-0.00316850513414201,0.084661368181525,0.897728760495829,0.966518391610264,"adenylosuccinate synthetase isozyme 1 C","liver"
"LOC115138057",38.7808747699567,-0.00321362405213943,0.0800400237894222,0.925863672456881,0.976118475581921,"mitochondrial fission 1 protein-like","liver"
"LOC115128382",1621.0722526593,-0.00323935695072873,0.0835757118095619,0.898515211556223,0.966518391610264,"BOLA class I histocompatibility antigen, alpha chain BL3-7-like","liver"
"LOC115116430",446.094988237013,-0.00326367115827089,0.0831342502145028,0.915905336986426,0.971932392880021,"mitochondrial uncoupling protein 2-like","liver"
"LOC115116401",6131.46525170026,-0.00330489562749037,0.0874065605919611,0.835764198688748,0.944643853172505,"metalloproteinase inhibitor 2-like","liver"
"LOC115121211",2733.70472394223,-0.00331283952475934,0.0690539401862933,0.939998077734558,0.980339049179839,"fatty acid-binding protein, heart-like","liver"
"LOC115113359",1066.83014186598,-0.00331668347283346,0.0788905253802048,0.879412204530533,0.959031463081478,"insulin-degrading enzyme-like, transcript variant X3","liver"
"LOC115146003",51.1784210604458,-0.00332037583259361,0.0766518191731616,0.931549947096948,0.977595009587356,"protein transport protein Sec23A-like","liver"
"LOC115136882",184.088459457523,-0.00337204126983802,0.073611597315848,0.934201291972847,0.978381941706394,"succinate dehydrogenase [ubiquinone] cytochrome b small subunit B, mitochondrial-like","liver"
"LOC115102404",97.7377646228625,-0.00338647267191198,0.0662382883945976,0.935745462443544,0.97928060814759,"ubiquitin-conjugating enzyme E2 variant 1, transcript variant X2","liver"
"LOC115111512",125.501483412045,-0.00339446756556169,0.0841422427553879,0.902198982490797,0.968221907459236,"E3 ubiquitin-protein ligase RNF34-like, transcript variant X1","liver"
"LOC115121061",954.321419791488,-0.00342310271010127,0.0786460354141421,0.923829614741711,0.97599743175244,"60S ribosomal protein L3-like","liver"
"LOCNA.2703",70.6144512610027,-0.0035153173635845,0.0783458712605451,0.923430871676315,0.975942011081916,NA,"liver"
"LOC115130790",437.882823811439,-0.00359893211826697,0.0688554002906919,0.935308168190189,0.979004434112312,"calnexin-like, transcript variant X3","liver"
"LOC115131974",74.4339434287254,-0.00360020491720956,0.0823938304267343,0.907759700025128,0.969582154056351,"inosine-5'-monophosphate dehydrogenase 2-like, transcript variant X1","liver"
"LOC115142255",112.746636451704,-0.00361301201789523,0.0719713012197459,0.930911907354402,0.977429498639218,"plectin-like","liver"
"LOC115113648",89.6569952593797,-0.00361801342423502,0.0808154390050475,0.912751396891499,0.971351758961517,"myotubularin-related protein 10-like","liver"
"LOC115121040",1342.14772349076,-0.00362862047659888,0.0875089301999088,0.823137293599694,0.9411328934924,"betaine--homocysteine S-methyltransferase 1-like","liver"
"LOC115133927",179.387775540845,-0.00363976190961676,0.0658556595538637,0.930940269608285,0.977429498639218,"uncharacterized LOC115133927, transcript variant X2","liver"
"LOC115112503",106.978017417835,-0.00364362853904642,0.0810056648933875,0.912496179318598,0.971351758961517,"leucine-rich repeat-containing protein 58-like, transcript variant X2","liver"
"LOC115138377",45.3324278240551,-0.00364463079880677,0.0760176229852263,0.926260485677547,0.976118475581921,"cell cycle control protein 50A-like","liver"
"LOC115107801",85.0967541450567,-0.00366991211732639,0.0854702575700414,0.878128307065835,0.958344416301587,"histone deacetylase 4-like, transcript variant X1","liver"
"LOC115101972",120.451721469677,-0.00371089208398576,0.0832609854766543,0.898593999198645,0.966518391610264,"catechol O-methyltransferase B-like","liver"
"LOC115142746",58.9250947382745,-0.00373617964266579,0.0746457316754704,0.925983739606713,0.976118475581921,"ubiquitin-associated protein 2-like, transcript variant X2","liver"
"LOC115144058",1109.9656962719,-0.00375165833956955,0.0723837357548214,0.927419295534492,0.976543965163877,"APOBEC1 complementation factor-like, transcript variant X4","liver"
"LOCNA.3170",71.702132146543,-0.00376839495554142,0.0770078297125005,0.921210870071881,0.974577915430695,NA,"liver"
"LOC115143411",78.6336794747179,-0.00377363479074782,0.082808705460924,0.89996171907626,0.966518391610264,"neural cell adhesion molecule L1-like protein, transcript variant X1","liver"
"LOCNA.1057",1183.43526798755,-0.00379872037643432,0.078434411965541,0.77344081484728,0.922535608599312,NA,"liver"
"LOCNA.33",467.008299061102,-0.00385421534178188,0.0869113948244997,0.834588767977109,0.944643853172505,NA,"liver"
"LOCNA.1081",52.6808913016437,-0.00385637037200014,0.0722898727518566,0.930563244750231,0.977429498639218,NA,"liver"
"LOC115103799",95.2182626046632,-0.00386200856592501,0.0659618882906567,0.927595693442061,0.976543965163877,"phosphoribosyl pyrophosphate synthase-associated protein 1-like, transcript variant X1","liver"
"LOC115144943",99.972606653241,-0.00386550954297566,0.0658171380954532,0.929701360359439,0.977429498639218,"ER degradation-enhancing alpha-mannosidase-like protein 3, transcript variant X3","liver"
"LOC115145968",74.0256141157941,-0.00386705582011048,0.0812662687253409,0.906171592693127,0.969582154056351,"calmin-like","liver"
"LOC115110376",48.0641885137741,-0.00386771144171388,0.0805034921133306,0.911687105818985,0.971021580730804,"retinol dehydrogenase 8-like","liver"
"LOC115113654",51.545127654938,-0.00388379601637472,0.0834149985751125,0.895008703793566,0.966013982339605,"ribosomal RNA processing protein 1 homolog B-like, transcript variant X1","liver"
"LOC115141448",87.5715967750433,-0.00391540627262077,0.0780161442470703,0.916230004036549,0.972009508228176,"rho GTPase-activating protein 35-like","liver"
"LOC115143176",134.620586156785,-0.00391803953487502,0.0687801457240566,0.924909191523366,0.976118475581921,"myosin light polypeptide 6-like, transcript variant X2","liver"
"LOC115134352",83.7992822579298,-0.00392922659884722,0.064299729028752,0.928742062805556,0.97702211414201,"charged multivesicular body protein 1a-like","liver"
"LOC115146836",43.8328664416433,-0.00397995032843877,0.0853705550576247,0.868012104101859,0.953701980785019,"claudin-4-like","liver"
"LOC115122211",3773.90188024383,-0.00401607845023213,0.0836454159828301,0.992312267616542,0.997103591847662,"complement component C7-like","liver"
"LOC115145044",69.3209241246821,-0.00404570720900558,0.0675788050759978,0.92624337032672,0.976118475581921,"methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial-like, transcript variant X1","liver"
"LOC115113442",65.0904187594425,-0.00406059671496799,0.0816048170713496,0.90000624111643,0.966518391610264,"triadin-like, transcript variant X27","liver"
"LOC115113096",106.302304694014,-0.00408271586081936,0.077508846904274,0.910046320700994,0.970383058985948,"annexin A5-like","liver"
"LOC115141451",339.220231576111,-0.00410028774004891,0.0808084367362922,0.910690331450547,0.970383058985948,"rho-related GTP-binding protein RhoU-like","liver"
"LOC115105485",145.908410100168,-0.00415807480833897,0.0655273643863369,0.922299752760384,0.974979481523813,"MAP7 domain-containing protein 1-like, transcript variant X2","liver"
"LOC115101058",633.014765335077,-0.004178432112405,0.0814195449521124,0.89376511351077,0.965409954253263,"polyubiquitin-B, transcript variant X3","liver"
"LOC115115466",60.5175635327717,-0.00419031995356654,0.0817967191468007,0.886947655443901,0.96315326033281,"pseudokinase FAM20A-like, transcript variant X1","liver"
"LOC115143275",85.3347060570451,-0.00422597459373356,0.06956729883892,0.917415408202122,0.972483235118014,"eukaryotic translation initiation factor 4 gamma 3-like, transcript variant X3","liver"
"LOC115101371",77.2475010176184,-0.00432051846718754,0.0824855942741405,0.888060582582714,0.963778610283855,"calpain-5-like, transcript variant X3","liver"
"LOC115146391",50.6542217337461,-0.00432187487501083,0.0744467892844859,0.91813366885208,0.972483235118014,"membrane-bound O-acyltransferase domain-containing protein 2-like","liver"
"LOC115103680",59.5387944626024,-0.00432232534101564,0.0675510583646841,0.921240229304573,0.974577915430695,"stromal membrane-associated protein 1-like","liver"
"LOC115144711",69.9933919425392,-0.00442151968827068,0.0755729479475878,0.910835434131981,0.970383058985948,"pleckstrin homology domain-containing family A member 7-like, transcript variant X1","liver"
"LOC115139480",115.838054467314,-0.00442206046170341,0.0841789020126436,0.869269939286056,0.954101492458995,"mitogen-activated protein kinase kinase kinase 5-like","liver"
"LOCNA.2874",195.33003174133,-0.00443153398369983,0.0801428034321894,0.895727937215568,0.966518391610264,NA,"liver"
"LOC115129538",59.1391352087503,-0.00443629843749933,0.0781164837024872,0.90330944006332,0.968493182415022,"E3 ubiquitin-protein ligase RNF130-like, transcript variant X4","liver"
"LOC115109620",82.9239839604943,-0.00450101479726224,0.0742208441981815,0.821125373106283,0.940952680446128,"liprin-beta-2-like, transcript variant X4","liver"
"LOC115140091",216.351021195026,-0.0045074760803387,0.086670752462169,0.818575388707635,0.940129504606043,"S-adenosylmethionine synthase","liver"
"LOC115109171",50.8439270817543,-0.00451836916698456,0.0732599301629094,0.912904993297184,0.971351758961517,"dipeptidyl peptidase 9-like, transcript variant X1","liver"
"LOCNA.3463",76.9409398733467,-0.0045258947111323,0.0795580622168867,0.89806993137232,0.966518391610264,NA,"liver"
"LOC115139833",213.057478052215,-0.00460351006460535,0.0697517977229329,0.914721894672008,0.971925395310122,"lysosome membrane protein 2-like, transcript variant X2","liver"
"LOC115144161",57.7365022603158,-0.00461339104167283,0.0820209694980947,0.885472510929984,0.962240692389093,"C-Jun-amino-terminal kinase-interacting protein 4-like, transcript variant X4","liver"
"LOC115133093",105.283946424732,-0.00466607073911075,0.0761572205422585,0.906156149977046,0.969582154056351,"cell division cycle protein 123 homolog, transcript variant X1","liver"
"LOC115102309",41.296361959347,-0.00467880306781918,0.0767347873775073,0.903516214320328,0.968530956151998,"U1 small nuclear ribonucleoprotein C-like","liver"
"LOC115102492",84.3878295354277,-0.00469487549475183,0.0702166632059169,0.909378170846636,0.970383058985948,"probable phospholipid-transporting ATPase IIA","liver"
"LOC115105665",54.8052197165786,-0.00471907888947192,0.0720424368327977,0.910827621446362,0.970383058985948,"protein CWC15 homolog","liver"
"LOC115105092",75.6998897009363,-0.00472587889718635,0.0883515441627839,0.675755136372306,0.869686232039672,"cAMP-responsive element modulator-like, transcript variant X2","liver"
"LOCNA.965",49.6136616532564,-0.00478485044218109,0.0751314383606762,0.904728866093987,0.968986137451558,NA,"liver"
"LOC115114580",47.473239851395,-0.00478883695593305,0.0711813925637501,0.910409143386047,0.970383058985948,"rho-associated protein kinase 1-like","liver"
"LOC115110445",105.725371811718,-0.00479214889688663,0.0628386834015917,0.913796942409798,0.97161912181652,"interleukin enhancer-binding factor 3 homolog, transcript variant X1","liver"
"LOC115143106",122.966389950703,-0.00480582689324323,0.0887536608341109,0.536967525281795,0.787233602343294,"leucine-rich repeat neuronal protein 1-like, transcript variant X1","liver"
"LOC115131428",80.0414175091331,-0.00480635823182517,0.0730908791152845,0.907686086266661,0.969582154056351,"septin-7, transcript variant X2","liver"
"LOC115108594",70.1905136145782,-0.00484986413449365,0.0691152791708695,0.907292074948874,0.969582154056351,"desmocollin-2-like, transcript variant X1","liver"
"LOCNA.2096",48.1385793284736,-0.00487664517923667,0.0750429345345146,0.898448922413575,0.966518391610264,NA,"liver"
"LOC115135144",41.734908743688,-0.00489796807398996,0.0849229502051578,0.847901643872223,0.948424894281487,"eukaryotic translation initiation factor 6-like, transcript variant X1","liver"
"LOCNA.2631",43.0426454137659,-0.0049015964530939,0.0802448149327131,0.881081791603777,0.959789271733538,NA,"liver"
"LOC115136523",58.1648613772593,-0.0049353781254395,0.0810250987978369,0.882638133279678,0.960928442054968,"vacuolar fusion protein MON1 homolog B-like, transcript variant X4","liver"
"LOC115130509",73.416893554707,-0.00496823410140349,0.0815549272189168,0.877658239830603,0.958155276517572,"receptor expression-enhancing protein 2-like","liver"
"LOC115135349",44.4515526139891,-0.00503086487493537,0.0800922853563791,0.891332679736999,0.964588115404874,"stromal cell-derived factor 1-like","liver"
"LOC115124859",52.8778401383056,-0.00504390895589774,0.084711044735605,0.846129686333975,0.948054814257119,"mitochondrial ornithine transporter 1-like","liver"
"LOC115117335",75.438781206341,-0.00507187499678676,0.0855730222848977,0.829838840554332,0.944039914118428,"phosphatidylinositol 4-kinase type 2-alpha-like, transcript variant X1","liver"
"LOC115109274",41.4379422184053,-0.0050798306210543,0.0733327446855546,0.902711971603976,0.968493182415022,"low-density lipoprotein receptor-related protein 5-like, transcript variant X1","liver"
"LOC115143853",134.304755228724,-0.00510257339264254,0.0601598754652318,0.907217737202941,0.969582154056351,"ubiquitin-conjugating enzyme E2 variant 1-like, transcript variant X1","liver"
"LOC115147158",58.9035006248875,-0.00511222359829448,0.0827609167773815,0.866451164241325,0.953354034977612,"microtubule-associated serine/threonine-protein kinase 3-like, transcript variant X1","liver"
"LOC115144285",148.234097877958,-0.00512198104679782,0.0854170410679617,0.833592039622899,0.944643853172505,"collagen alpha-1(I) chain-like","liver"
"LOC115109972",44.3377473598509,-0.00512790513367947,0.0738923019034592,0.900269256372366,0.966518391610264,"transmembrane protein 11, mitochondrial, transcript variant X3","liver"
"LOC115146736",64.4338400014817,-0.00514119658701196,0.0827683071025019,0.866731537644364,0.953354034977612,"multidrug resistance protein 1-like, transcript variant X1","liver"
"LOC115135214",39.4859483500505,-0.00516901070882364,0.0764122529417488,0.893566802977672,0.965380438119391,"cullin-9-like, transcript variant X5","liver"
"LOCNA.2957",155.847501123392,-0.00517472572207766,0.0867644787990591,0.791579615722688,0.929159231189475,NA,"liver"
"LOC115138480",64.534655459099,-0.00523894829247552,0.0727448305134045,0.898064776614207,0.966518391610264,"sushi domain-containing protein 6-like, transcript variant X1","liver"
"LOCNA.867",78.8658166239879,-0.00526791117709679,0.0649645502788098,0.904521308504562,0.968986137451558,NA,"liver"
"LOCNA.905",325.037855140729,-0.00527102859075723,0.0602104341109038,0.904798957960435,0.968986137451558,NA,"liver"
"LOC115129280",63.4297856092003,-0.00528389114834508,0.0886415830419796,0.569301422520535,0.808150414251323,"selenoprotein T2-like","liver"
