"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115130874",61.6071033147416,0.0231205376802314,0.0890626030434466,0.702995416205437,0.88399358694011,"mediator of RNA polymerase II transcription subunit 12","liver"
"LOC115115291",205.66722992179,0.0230736553212699,0.114956914112708,0.579115048479642,0.815718059234284,"pancreatic progenitor cell differentiation and proliferation factor","liver"
"LOC115137943",87.3125693005691,0.0230162729637899,0.0714419051472932,0.689712614874319,0.876855983692954,"splicing factor 3B subunit 2-like, transcript variant X1","liver"
"LOC115145050",125.565088429405,0.0229966101789015,0.0952445410014147,0.698887508560659,0.88236110763271,"zinc finger protein 774-like, transcript variant X2","liver"
"LOC115133377",74.0847082363487,0.0229923469366628,0.106838480412475,0.661201548122063,0.862357112658158,"calpain-1 catalytic subunit-like, transcript variant X4","liver"
"LOC115102123",76.9513278535293,0.022965912419897,0.107267403087503,0.659026309849682,0.861996373734334,"annexin A7-like","liver"
"LOC115135924",1479.38690387632,0.0228677499737767,0.110088933780816,0.640225546162289,0.852147274089513,"polyubiquitin-B","liver"
"LOC115105161",53.4323237889068,0.0228561760956962,0.111513304332971,0.627277095056054,0.845793803517557,"collectin-12-like","liver"
"LOC115111622",165.312692797291,0.0228254661277947,0.0868146816804553,0.707059024826534,0.886138791158848,"26S proteasome non-ATPase regulatory subunit 9-like","liver"
"LOC115112079",52.2578849184714,0.0228235869422106,0.0889905221582634,0.706655262009819,0.88597019249902,"autophagy-related protein 13-like, transcript variant X1","liver"
"LOCNA.3509",49.9194910380163,0.0227680540748825,0.10260346817445,0.683723942249574,0.874937403633494,NA,"liver"
"LOC115126405",47.0238386220364,0.0227399000468514,0.109132785935566,0.649642144837313,0.857407652086814,"60S ribosomal protein L3-like","liver"
"LOC115140199",44.7407458231009,0.0226681707446861,0.0875191319117215,0.708923326154901,0.887096874882662,"LETM1 domain-containing protein LETM2, mitochondrial-like, transcript variant X1","liver"
"LOCNA.2151",684.095108772094,0.022631296014277,0.0917200070769899,0.707433967755775,0.886411935630072,NA,"liver"
"LOCNA.1625",48.8839174278723,0.0225290774655662,0.0869043040571189,0.710684187271921,0.887922753117342,NA,"liver"
"LOC115104332",39.989075218434,0.0224920745384621,0.104218197068838,0.681024390411433,0.873514535458957,"pre-B-cell leukemia transcription factor 2-like, transcript variant X1","liver"
"LOC115129448",205.870535421621,0.0224335813455556,0.107078250724215,0.667516940764258,0.865964497527584,"malate synthase-like, transcript variant X2","liver"
"LOC115105065",49.9697952834169,0.0223960271075359,0.097761982068724,0.701950092008678,0.883461930334596,"glycogen debranching enzyme-like, transcript variant X3","liver"
"LOC115141610",89.9016168364642,0.0223762960134035,0.117707711266117,0.532030707336826,0.784059421654214,"putative uncharacterized protein DDB_G0292636, transcript variant X2","liver"
"LOC115141220",144.743581187829,0.0223481020169886,0.0806332564865476,0.710562213393948,0.887922753117342,"MAP7 domain-containing protein 1-like, transcript variant X3","liver"
"LOC115103222",119.10301329907,0.0223281334920435,0.0779213139538509,0.708254524468221,0.886653003358664,"thioredoxin reductase-like selenoprotein T1a","liver"
"LOC115105307",43.4428839659189,0.0223180393902821,0.110384995285562,0.645725300822631,0.855614436424435,"dehydrodolichyl diphosphate synthase complex subunit DHDDS-like, transcript variant X1","liver"
"LOC115130110",41.5475961114622,0.0222980066728671,0.0896225211489326,0.712847581288202,0.88944473899518,"transferrin receptor protein 1-like, transcript variant X2","liver"
"LOCNA.2073",301.312446953192,0.0222791373095099,0.088503069824458,0.71348882364672,0.890048143683028,NA,"liver"
"LOC115106103",38.2356374226804,0.0222661058688398,0.109048954482938,0.657031195803083,0.861095202299026,"ataxin-7-like protein 1","liver"
"LOC115131604",634.548851434823,0.0222397461768943,0.101360102413576,0.694778820435558,0.879731155007661,"class I histocompatibility antigen, F10 alpha chain-like, transcript variant X1","liver"
"LOCNA.666",268.372052628883,0.022223751357387,0.0841144872388584,0.714027871658331,0.89018022902838,NA,"liver"
"LOC115138419",51.6703698700005,0.0222060373434339,0.0948198166061796,0.709344513894971,0.887100098299485,"pre-mRNA-splicing factor syf2-like","liver"
"LOC115107524",452.756444972008,0.0221289508905559,0.105993427616582,0.677633515819833,0.871101085073248,"cholesterol 24-hydroxylase-like, transcript variant X1","liver"
"LOCNA.3379",97.6524347758555,0.0221015566801547,0.0877831406574566,0.715833644987298,0.891594255371339,NA,"liver"
"LOC115101179",48.8235582294698,0.0220730332293456,0.0990064526702222,0.703311936332797,0.88399358694011,"regulator of G-protein signaling 3-like","liver"
"LOC115141616",48.2027922954163,0.0220700572220395,0.0959531933117389,0.709357672997379,0.887100098299485,"myelin protein zero-like protein 2","liver"
"LOC115119759",50.3748252606151,0.0220503139449172,0.0916379475825072,0.714667644555587,0.890690142340608,"phosphoinositide 3-kinase regulatory subunit 4-like","liver"
"LOC115123729",44.9450746916099,0.0220094040386284,0.101793726966423,0.696411383562764,0.880780870004461,"RNA-binding protein 5-B-like, transcript variant X2","liver"
"LOC115110035",9246.44828049155,0.0219992134225559,0.104891834986077,0.684686655505838,0.874937403633494,"nuclear protein 1-like, transcript variant X2","liver"
"LOC115114758",128.402533298821,0.0219888399462726,0.114418360374682,0.605162684234159,0.833923395137332,"purine nucleoside phosphorylase-like","liver"
"LOC115113042",80.6073538804306,0.021964046146704,0.098557541656275,0.705731165367049,0.885455456965814,"leucine-rich repeat-containing protein 1-like","liver"
"LOC115133208",44.2323298760654,0.0219404944234294,0.087061490839549,0.717901173708652,0.892790754792742,"KICSTOR complex protein C12orf66 homolog, transcript variant X2","liver"
"LOC115139662",48.4919667459291,0.0217852121284215,0.121897196508185,0.328159168598163,0.636259157247674,"potassium channel subfamily K member 3-like","liver"
"LOC115107741",196.253631823305,0.0217557240792001,0.0794598811768787,0.716926989958682,0.89216878671076,"solute carrier family 22 member 2-like","liver"
"LOC115105495",1619.9349198894,0.02172693139774,0.0785565249168174,0.71642530748815,0.891767130589845,"membrane-associated progesterone receptor component 1-like","liver"
"LOC115134338",883.053516007347,0.0217269209724016,0.10953788003041,0.661175599766698,0.862357112658158,"carboxylesterase 5A-like, transcript variant X1","liver"
"LOC115108036",103.408686600624,0.0217000433120216,0.11459474033312,0.607205279950188,0.834294013738782,"SAM and SH3 domain-containing protein 1-like, transcript variant X2","liver"
"LOC115109332",57.4832711921175,0.0216645544885663,0.102510287049734,0.698554426695785,0.882335188618435,"coactosin-like protein","liver"
"LOC115111476",222.903163613712,0.0216246835012827,0.10568317182402,0.686076934879196,0.875023341572746,"glutathione S-transferase theta-1-like","liver"
"LOC115131842",58.9937061360002,0.0216153038952502,0.0799692563907603,0.719115595637531,0.892952209424593,"MAP kinase-activated protein kinase 2-like","liver"
"LOC115108263",129.37228359816,0.0216064346256754,0.0885872742171312,0.721744732057555,0.894163936806093,"tight junction protein ZO-3-like","liver"
"LOC115105605",62.2557157954482,0.0215951004675083,0.0875822011410172,0.722098993226361,0.894163936806093,"arrestin red cell, transcript variant X4","liver"
"LOC115141591",190.47032354742,0.0215823352704429,0.0769281266125657,0.716446281324041,0.891767130589845,"14-3-3 protein epsilon-like, transcript variant X3","liver"
"LOCNA.3972",45.909367908112,0.0215793947913598,0.0922544337803698,0.719995184087598,0.893258559373856,NA,"liver"
"LOC115113389",154.416189215096,0.0215782279896007,0.102268603112436,0.700510586818794,0.882519300053561,"pterin-4-alpha-carbinolamine dehydratase-like","liver"
"LOC115136181",118.509984325852,0.0215478102530973,0.0829995389238504,0.72191883232001,0.894163936806093,"ubiquitin-conjugating enzyme E2 B-like","liver"
"LOC115132516",80.0278811179255,0.0215061001436806,0.112064812771897,0.642045599740538,0.853628707219284,"glucose-6-phosphate 1-dehydrogenase-like, transcript variant X3","liver"
"LOC115138265",102.77996335826,0.0214354892094428,0.108466809472471,0.672942592734784,0.86830566793567,"bifunctional glutamate/proline--tRNA ligase-like","liver"
"LOC115130717",52.0674693673506,0.0214262825984234,0.0974846233226959,0.71479224848482,0.890690142340608,"palmitoyltransferase ZDHHC5-like, transcript variant X1","liver"
"LOC115128559",808.211051881855,0.0213753919271591,0.093816521583277,0.720972307834304,0.893612877750782,"60S ribosomal protein L15","liver"
"LOC115131557",94.4701695889958,0.0213674493637734,0.105720394852508,0.689420794773868,0.876855983692954,"acidic leucine-rich nuclear phosphoprotein 32 family member E-like","liver"
"LOC115101259",368.277622908147,0.0213654020101968,0.0938186992605863,0.721094628238144,0.893612877750782,"vitamin K-dependent gamma-carboxylase-like","liver"
"LOC115107410",60.5616126369038,0.021356624412955,0.0781914287803645,0.720684037405303,0.893496283528841,"protein FAM122A-like, transcript variant X2","liver"
"LOC115144522",46.0700494464861,0.021299534916016,0.0961051859219448,0.718811650723606,0.892952209424593,"charged multivesicular body protein 2a","liver"
"LOC115147095",60.3297964738405,0.0212674884502379,0.101636336664521,0.706620878892446,0.88597019249902,"spectrin alpha chain, non-erythrocytic 1-like, transcript variant X5","liver"
"LOC115133554",129.106143017616,0.0212081026603996,0.0920316589788667,0.724796155254336,0.895448379117282,"protein transport protein Sec24D-like","liver"
"LOC115101334",41.3463691255587,0.0212080212358697,0.0895541079554095,0.726323764368884,0.896833190850861,"adenylosuccinate synthetase isozyme 2-like","liver"
"LOC115138520",70.5594755691191,0.0211720800258349,0.120762153461691,0.429819363767516,0.714548905249641,"C-type lectin domain family 4 member K-like","liver"
"LOC115137062",228.332135364304,0.0211406339100727,0.0863409054372606,0.727776489261407,0.898147772321291,"transmembrane protease serine 4-like, transcript variant X3","liver"
"LOC115128368",44.5461753523417,0.0211115034486835,0.0978515948607918,0.718086023889772,0.892822882880271,"glycogen synthase kinase-3 beta-like, transcript variant X2","liver"
"LOCNA.4615",82.5141464029004,0.0209694745787685,0.114352004011523,0.622718703169935,0.842730057070339,NA,"liver"
"LOC115139788",179.957447218744,0.0209400837084847,0.0949574856387655,0.725018797145277,0.895527483850849,"riboflavin kinase-like, transcript variant X2","liver"
"LOC115102925",297.8621558074,0.020894353614747,0.108348102913673,0.681453365883713,0.873832773967623,"alanine aminotransferase 2-like, transcript variant X2","liver"
"LOC115102909",299.002391956272,0.0208651757029512,0.102812785177482,0.708104139722696,0.886653003358664,"microsomal glutathione S-transferase 3-like, transcript variant X1","liver"
"LOC115102750",80.2219845783807,0.0208439611655271,0.118125507178015,0.548204115821876,0.792107768729837,"C-C motif chemokine 2-like, transcript variant X1","liver"
"LOC115134122",88.3591088023657,0.0208206432753379,0.110089613115574,0.670208523681471,0.86709379576205,"fatty acyl-CoA hydrolase precursor, medium chain-like, transcript variant X1","liver"
"LOC115144155",355.33947093047,0.0208192164240112,0.1113724760422,0.659312577951648,0.861996373734334,"sulfotransferase family cytosolic 2B member 1-like","liver"
"LOC115114230",74.7647932298001,0.0207778330162162,0.0877742859239808,0.73216849505167,0.901146131552014,"pyroglutamyl-peptidase 1-like","liver"
"LOCNA.2816",42.0860668612788,0.0207677831463493,0.102242896021897,0.711296027957972,0.888312607109727,NA,"liver"
"LOCNA.761",63.8611282296314,0.0207572618290312,0.083003402427762,0.731717881154095,0.901042346127813,NA,"liver"
"LOC115104207",91.4514871985682,0.0207123779798521,0.0899702337229581,0.732280986815558,0.901146131552014,"DNA-directed RNA polymerase III subunit RPC10","liver"
"LOC115131383",155.767019911129,0.020710245477909,0.10582519267231,0.697963562012373,0.881786142564747,"zinc finger protein 40-like, transcript variant X1","liver"
"LOC115106603",262.823546443931,0.020658542045997,0.105608782347821,0.699692561234983,0.882519300053561,"heparan sulfate glucosamine 3-O-sulfotransferase 2-like, transcript variant X3","liver"
"LOCNA.2539",68.4602539950188,0.0205669943740412,0.10180311055234,0.715329232025043,0.89116258694029,NA,"liver"
"LOC115130641",44.0634166341958,0.0204374796279762,0.085409878222462,0.73640244354867,0.902578852357537,"ras-related protein Rab-6A-like, transcript variant X4","liver"
"LOC115125304",41.6474063344925,0.0204285808959898,0.0908001665529551,0.735365525446638,0.902188700652705,"uridine-cytidine kinase-like 1, transcript variant X1","liver"
"LOC115104290",317.826771815123,0.0203782108114651,0.0825549105436344,0.736222488460915,0.902578852357537,"probable ATP-dependent RNA helicase DDX5, transcript variant X2","liver"
"LOC115117536",189.803307176738,0.0203603992361583,0.0979654524469154,0.727472733263545,0.897969184959768,"AP-1 complex subunit mu-2-like","liver"
"LOC115103897",75.5024549363481,0.0202902941592363,0.119479798123356,0.512419540896434,0.773242838817391,"UTP--glucose-1-phosphate uridylyltransferase-like, transcript variant X2","liver"
"LOC115122566",627.724408438715,0.0202613773349037,0.0831844430172336,0.737963246832993,0.903217102020178,"elongation factor 1-gamma, transcript variant X2","liver"
"LOC115129371",40.7014267245717,0.0201914908658892,0.0976010846513876,0.730329087294135,0.900510597698774,"pre-mRNA-processing factor 19-like, transcript variant X3","liver"
"LOC115108213",224.331631207422,0.0201840604281916,0.114160125925439,0.638264652221877,0.85203885713143,"cystathionine gamma-lyase-like, transcript variant X2","liver"
"LOC115105801",91.4250310965413,0.0201688693472134,0.0932929352086003,0.736642463985747,0.902578852357537,"triosephosphate isomerase B-like","liver"
"LOC115139612",93.7681877096368,0.0201559680842796,0.112779481672272,0.655465701782977,0.861095202299026,"pepsin A-like","liver"
"LOC115139150",126.483546828451,0.0201332944529899,0.090339485302751,0.739302596693837,0.903665219991284,"26S proteasome regulatory subunit 4-like","liver"
"LOC115131667",59.7630338198256,0.0201221294328049,0.0978619561540631,0.730729897714257,0.900525465763337,"zinc finger protein 706-like, transcript variant X1","liver"
"LOC115117084",3321.01172430274,0.0201067890244396,0.0908754798009348,0.739333221095205,0.903665219991284,"glycine-rich RNA-binding protein GRP1A-like","liver"
"LOC115104995",242.159630843749,0.0200786297689455,0.11498171194682,0.628223292397164,0.846165433083188,"lipocalin-like","liver"
"LOC115141467",64.6791376443717,0.020067308468034,0.0902879730057079,0.740151964016672,0.903936402517442,"RNA-binding protein FUS-like, transcript variant X1","liver"
"LOC115144331",110.882608289425,0.020061743495437,0.0896049917821044,0.740536308552603,0.904118939782129,"interferon gamma receptor 1-like, transcript variant X1","liver"
"LOC115110425",39.6524844129566,0.0199688586554188,0.11754004391781,0.580272335316546,0.815998307399908,"interferon-induced very large GTPase 1-like, transcript variant X1","liver"
"LOC115138186",53.9458800931406,0.0199058926098804,0.108284076934335,0.696065682796818,0.880570657645269,"succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial","liver"
"LOC115123030",113.880521044166,0.0198919009101173,0.0732457647525402,0.732969265002389,0.901403718188518,"heterogeneous nuclear ribonucleoprotein H-like, transcript variant X2","liver"
"LOC115129308",407.994546069041,0.0198440637907347,0.0633134633184444,0.712811817972281,0.88944473899518,"heterogeneous nuclear ribonucleoprotein A0-like","liver"
"LOC115143359",38.4699737053416,0.0198320899176019,0.114581848899266,0.638269620499992,0.85203885713143,"DNA-binding protein inhibitor ID-1-like","liver"
"LOC115110162",149.785154948955,0.0198249439907324,0.112876329481076,0.659664977003252,0.862145476888972,"proline-rich protein 15-like protein A","liver"
"LOC115119682",87.8896961547174,0.0196176389289628,0.0899972653089853,0.745906535210723,0.907235738431655,"protein transport protein Sec16B-like","liver"
"LOC115135315",46.975538451698,0.0196045738915514,0.0773159061152955,0.741866014120477,0.904464589877826,"nucleolysin TIAR-like, transcript variant X4","liver"
"LOC115111366",13589.4154861919,0.0195879584911749,0.111096405627765,0.680537888277039,0.873253844820946,"alpha-1-antitrypsin-like protein CM55-ST","liver"
"LOC115136247",43.2066575381671,0.0195663503268682,0.101706187500778,0.7288667413205,0.899296683019131,"core histone macro-H2A.1, transcript variant X5","liver"
"LOC115122653",195.280846887684,0.0195565645301372,0.0929289441295734,0.744686553166097,0.906874731491934,"tyrosine-protein kinase ABL1-like, transcript variant X1","liver"
"LOC115105979",39.5099764714016,0.0195495457993831,0.093604965534914,0.744124924640682,0.906435668720883,"progestin and adipoQ receptor family member 3-like, transcript variant X1","liver"
"LOC115104120",39.1719899920444,0.0195078347789899,0.0867295439308262,0.74804868687056,0.908049268084342,"NF-kappa-B inhibitor-interacting Ras-like protein 2, transcript variant X1","liver"
"LOC115111849",40.2417563262902,0.0194544506607839,0.116893379706167,0.604640775658574,0.833737086383455,"phospholipid phosphatase 1-like","liver"
"LOC115141164",177.879970989094,0.0193918812214209,0.0912497496690182,0.748046715826522,0.908049268084342,"26S proteasome regulatory subunit 6B-like","liver"
"LOC115114450",47.2252296460527,0.0193852445200728,0.116389855221064,0.616099775361865,0.839203698840312,"protein canopy-1-like, transcript variant X5","liver"
"LOC115136894",385.438210032915,0.0193695682955566,0.099736832879613,0.736547458190485,0.902578852357537,"alpha-2-macroglobulin-like, transcript variant X2","liver"
"LOC115136081",76.08274847344,0.019361254812442,0.113465005797283,0.660464129580145,0.862357112658158,"ubiquitin carboxyl-terminal hydrolase 2-like","liver"
"LOC115128708",2492.29394525075,0.0193285746272839,0.121774572615854,0.392974442962075,0.687766182567847,"BPTI/Kunitz domain-containing protein-like, transcript variant X1","liver"
"LOCNA.2294",185.139542114282,0.0192862962614104,0.0925415527027847,0.74842568477964,0.908049268084342,NA,"liver"
"LOC115144556",40.1014563305792,0.0192799604361988,0.109215209827444,0.69928769340866,0.882421620628305,"solute carrier family 35 member G1-like","liver"
"LOCNA.3581",70.0206518195657,0.0192603358699481,0.101826308375477,0.732589583195656,0.90132943707184,NA,"liver"
"LOC115104965",123.186899926213,0.0192160696083548,0.0873370130155571,0.751653437425403,0.909718179572096,"protein Aster-C-like, transcript variant X1","liver"
"LOC115109488",11153.4340130168,0.019173148165309,0.122190379392897,0.35332153719172,0.655985991116229,"zona pellucida sperm-binding protein 4-like","liver"
"LOC115116569",39.9930841263161,0.019141076175425,0.117804999162574,0.589151719710073,0.820510757149253,"fish-egg lectin-like","liver"
"LOC115102834",60.9818211070143,0.0191209348007065,0.110861561429089,0.689625608160938,0.876855983692954,"eukaryotic translation initiation factor 3 subunit F-like, transcript variant X1","liver"
"LOC115118693",51.1119903940441,0.0191152523673928,0.0934440216404934,0.749769682167033,0.908217040445198,"NTF2-related export protein 2-like","liver"
"LOC115130732",41.3508464856141,0.0191004329381087,0.084891150863923,0.752971847405586,0.91009346530217,"COP9 signalosome complex subunit 8","liver"
"LOCNA.2521",41.3124641393802,0.0190824399067207,0.103168185672759,0.730817187058105,0.900525465763337,NA,"liver"
"LOCNA.4292",90.377316654815,0.0190811378526866,0.0910895835604809,0.752045988369345,0.90980322484108,NA,"liver"
"LOC115106911",1693.94527394678,0.0190540560641772,0.112405921085921,0.676830512271872,0.870610240409429,"peroxisomal succinyl-coenzyme A thioesterase-like, transcript variant X1","liver"
"LOC115106922",1351.83896424648,0.0190307783611099,0.121379075610103,0.433470573306828,0.716654423686779,"galactose-specific lectin nattectin-like, transcript variant X2","liver"
"LOC115109527",44.0057270225467,0.0189550884424294,0.0766194076413255,0.749389293821047,0.908049268084342,"casein kinase I, transcript variant X2","liver"
"LOC115105658",72.0717238753185,0.0189430393770649,0.088373997166875,0.754897674393478,0.910944641321353,"long-chain-fatty-acid--CoA ligase 4-like, transcript variant X2","liver"
"LOC115105581",54.0758879370037,0.0189343264980462,0.100636073794217,0.740111331227668,0.903936402517442,"tsukushin-like, transcript variant X2","liver"
"LOC115112471",72.5724489884863,0.0189172281326936,0.0924531048705828,0.753149293953641,0.91009346530217,"la-related protein 6-like","liver"
"LOC115102093",474.593982869999,0.0188534814660311,0.0772638351924563,0.751368046234921,0.909567750652308,"cellular nucleic acid-binding protein-like, transcript variant X1","liver"
"LOC115145279",66.7557993477301,0.018798375616619,0.0935648306371316,0.753661657270879,0.91009346530217,"zinc finger Ran-binding domain-containing protein 2-like, transcript variant X2","liver"
"LOC115113288",46.4813921595611,0.0187822608881242,0.109196607805159,0.706767578288273,0.88597019249902,"glutamate dehydrogenase, mitochondrial-like","liver"
"LOC115102591",86.469770207885,0.0187603422714451,0.0692709351668818,0.741060211446126,0.904214953267906,"serine/threonine-protein kinase 38, transcript variant X3","liver"
"LOC115127937",132.491871403811,0.0187314445377814,0.0810753819271178,0.756036841778304,0.912090600145364,"60S ribosomal protein L30-like","liver"
"LOC115135237",138.849863916484,0.0186720596779829,0.0728838705763552,0.748247456527291,0.908049268084342,"14-3-3 protein beta/alpha-1","liver"
"LOC115109592",56.0751286259836,0.0186618668319678,0.0864913443827593,0.758624167146585,0.913260564543629,"acylglycerol kinase, mitochondrial-like","liver"
"LOC115139759",47.9314282493465,0.0186537726903808,0.104796524180583,0.730819639413321,0.900525465763337,"pescadillo homolog","liver"
"LOC115126955",159.063206211773,0.0186341497009741,0.0900028333671238,0.758226448210884,0.913260564543629,"catenin delta-1-like","liver"
"LOCNA.3386",42.3700455605029,0.0185951285753744,0.100201919275628,0.74563476083287,0.907199015227225,NA,"liver"
"LOC115132962",110.190816998401,0.0185514644009181,0.0790329798978049,0.75684184673215,0.912178306783952,"ubiquitin-conjugating enzyme E2 N-like","liver"
"LOC115131149",39.4555658156533,0.018451228241863,0.0932336766442414,0.758372908696557,0.913260564543629,"mitochondrial import receptor subunit TOM5 homolog","liver"
"LOC115139496",640.806768120898,0.0184434396068292,0.10525382651575,0.731923227574937,0.901098679216767,"monocarboxylate transporter 10-like","liver"
"LOC115137315",74.6488627491138,0.0184042882296931,0.107319673288903,0.723073185865142,0.894690161603022,"coiled-coil domain-containing protein 86-like","liver"
"LOCNA.1906",54.04115196917,0.0183684612947991,0.0774889656320958,0.757782149032719,0.913025611062469,NA,"liver"
"LOC115141596",54.877080356977,0.0182409393400591,0.0889203967069331,0.763561704188101,0.916420753120572,"inositol polyphosphate 5-phosphatase K-like","liver"
"LOC115101326",89.2041722632278,0.0182237142505242,0.0897842684373952,0.76347896308916,0.916420753120572,"barrier-to-autointegration factor-like","liver"
"LOC115141510",11812.1714223888,0.0182163188318422,0.105416057428213,0.734433613968464,0.901745346088827,"transcobalamin-1-like","liver"
"LOCNA.2483",49.9359120774377,0.0182106551288159,0.0996584490509852,0.751918172927276,0.90980322484108,NA,"liver"
"LOC115107728",41.6567805813166,0.0180811281992141,0.102261953267262,0.747135158364967,0.908049268084342,"G-protein coupled receptor 39-like, transcript variant X1","liver"
"LOC115119397",152.075018433297,0.018062598720999,0.0997912322725026,0.753579805733417,0.91009346530217,"ubiquitin carboxyl-terminal hydrolase CYLD-like","liver"
"LOC115144719",79.3792469701598,0.0180267637032969,0.0993792652495242,0.754925606932804,0.910944641321353,"E3 ubiquitin/ISG15 ligase TRIM25-like, transcript variant X4","liver"
"LOC115145842",77.2322453111395,0.0180198313434707,0.0934146707062355,0.76368396093381,0.916420753120572,"ribosomal protein S6 kinase beta-2-like, transcript variant X3","liver"
"LOC115121166",104.782826469566,0.0180139019527265,0.102097110954389,0.748508603554867,0.908049268084342,"progranulin-like, transcript variant X3","liver"
"LOCNA.3507",43.6738094012398,0.0179774089661518,0.102001285993759,0.749267120218449,0.908049268084342,NA,"liver"
"LOC115110595",93.5969142548108,0.0179701644368168,0.12058188597702,0.509887889246375,0.772680759650276,"mitochondrial glycine transporter B-like, transcript variant X3","liver"
"LOC115128502",50.8235598516706,0.0179683137922734,0.0966488139701039,0.760500485450426,0.914934102035608,"motile sperm domain-containing protein 2-like","liver"
"LOC115126112",83.9754147272381,0.0178968301538367,0.0855639145562872,0.768171524249214,0.918681725463051,"GTP-binding protein 1-like, transcript variant X2","liver"
"LOC115118114",86.2450717082728,0.0178676385120072,0.0978013995185184,0.759974182183393,0.91469073387496,"bromodomain-containing protein 9-like","liver"
"LOC115102248",1606.97388582527,0.017813525804183,0.0867652280695763,0.769270886678152,0.919284085075546,"cold shock domain-containing protein E1-like, transcript variant X14","liver"
"LOC115132152",43.6106984089097,0.0178007596395293,0.10869873003899,0.724352484562257,0.895424953282823,"ATP-dependent RNA helicase DDX3X-like, transcript variant X5","liver"
"LOC115107111",43.2799814605495,0.0177844780339982,0.120423828871017,0.522532515565931,0.780274684709137,"cystine/glutamate transporter-like","liver"
"LOC115114676",264.534565516682,0.0177651818051607,0.113562032624671,0.685603892113713,0.875023341572746,"putative leucine-rich repeat-containing protein DDB_G0290503","liver"
"LOC115112839",53.134602468275,0.0177474105626042,0.0870004149324596,0.77009345020105,0.920005844230878,"F-box only protein 11, transcript variant X1","liver"
"LOC115118343",93.1185161761163,0.0176884435970983,0.0919415549799448,0.769067588057246,0.919284085075546,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial-like","liver"
"LOC115143523",100.223848660521,0.0176816549482696,0.112761091405543,0.695357383076493,0.880068994586388,"PRELI domain containing protein 3B-like","liver"
"LOC115104219",104.94187657336,0.0176327202530772,0.116475677240863,0.646345277918525,0.855965533897934,"hemoglobin subunit alpha-like","liver"
"LOC115109038",44.9945187317908,0.0175911735522413,0.0965865156073945,0.76546262717034,0.917373693430217,"cytoplasmic dynein 1 intermediate chain 2-like, transcript variant X1","liver"
"LOC115104150",55.2324258799538,0.017576665043204,0.094946990993129,0.76776216423224,0.918581305203481,"reticulophagy regulator 3-like, transcript variant X2","liver"
"LOC115104203",99.9913367643125,0.0175525781770624,0.119149846398782,0.581151633569968,0.816214458491552,"insulin-like growth factor-binding protein complex acid labile subunit","liver"
"LOC115133545",74.8663955943536,0.0174546714449384,0.0859467584007044,0.773772414199495,0.922535608599312,"adhesion G protein-coupled receptor L3-like, transcript variant X2","liver"
"LOC115133563",102.264935388237,0.0173749694454636,0.0831014225592105,0.774153735298257,0.922535608599312,"nuclear factor 1 B-type-like, transcript variant X6","liver"
"LOCNA.3444",1193.18584837606,0.0173143282190416,0.0986077676313333,0.765777934313959,0.917373693430217,NA,"liver"
"LOC115106505",307.359782572369,0.0172949885668402,0.0974582724128448,0.767987351440437,0.918656056405235,"transmembrane protein 150A-like, transcript variant X1","liver"
"LOC115114687",305.48669038997,0.0172773386136286,0.0827851529912642,0.775267112982192,0.922672453604017,"proteasome subunit beta type-5-like","liver"
"LOC115135748",70.895644115456,0.0172584059193287,0.10096250764228,0.76158483617352,0.915848346120488,"moesin, transcript variant X1","liver"
"LOC115101994",313.105784951628,0.0172286859259533,0.107423639055154,0.7395356463316,0.903665219991284,"deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like, transcript variant X1","liver"
"LOC115132237",94.1144826284153,0.01719811505222,0.0883272938629795,0.776845235029154,0.923771734830372,"msx2-interacting protein-like, transcript variant X1","liver"
"LOC115123298",44.5503221164981,0.0171816692799546,0.0926546249417566,0.774987958672551,0.922535608599312,"coiled-coil domain-containing protein 106-like, transcript variant X1","liver"
"LOC115114709",197.87106778307,0.0171320541781486,0.11325440270121,0.699404313197248,0.882421620628305,"phospholipid hydroperoxide glutathione peroxidase-like, transcript variant X1","liver"
"LOC115110735",39.4244671735533,0.017127422987553,0.0866399421510974,0.777918584713282,0.924526697464251,"dual specificity mitogen-activated protein kinase kinase 4-like, transcript variant X1","liver"
"LOC115109604",201.580778417544,0.0171053331387457,0.0770068457676981,0.773514889597603,0.922535608599312,"CCR4-NOT transcription complex subunit 1, transcript variant X1","liver"
"LOC115133487",59.7561778986088,0.0170045949506491,0.0895429084531854,0.778954639757639,0.924526697464251,"small ubiquitin-related modifier 1","liver"
"LOC115124110",82.31949778083,0.0169825310974029,0.0870713670430071,0.779732688690245,0.924526697464251,"T-complex protein 1 subunit theta-like","liver"
"LOC115132075",45.0836616734599,0.0169612792820773,0.0856403230090298,0.779973214998956,0.924526697464251,"serine/threonine-protein kinase 38-like, transcript variant X3","liver"
"LOC115128472",110.176262352515,0.0169334623815122,0.0732566943762527,0.771493360926578,0.921093574918897,"transmembrane protein 79-like, transcript variant X2","liver"
"LOC115119595",88.4005228770543,0.0169176370981621,0.0804433704012945,0.778635158406232,0.924526697464251,"talin-1-like","liver"
